X_Real,Y_Real,1_Timestamp,1_RSSI,1_Azimuth,1_Elevation,1_Channel,1_Sequence,1_Azimuth_Var,1_RSSI_Var,1_Azimuth_Real,2_Timestamp,2_RSSI,2_Azimuth,2_Elevation,2_Channel,2_Sequence,2_Azimuth_Var,2_RSSI_Var,2_Azimuth_Real,3_Timestamp,3_RSSI,3_Azimuth,3_Elevation,3_Channel,3_Sequence,3_Azimuth_Var,3_RSSI_Var,3_Azimuth_Real,4_Timestamp,4_RSSI,4_Azimuth,4_Elevation,4_Channel,4_Sequence,4_Azimuth_Var,4_RSSI_Var,4_Azimuth_Real
315.0,204.9181166837257,257,-63.5,-9.25,19.0,22.0,18416.5,30.916666666666668,29.666666666666668,0.0,257,-57.5,-20.5,0.25,22.0,18416.5,116.33333333333333,21.666666666666668,-19.262799840521698,257,-64.0,11.5,-1.25,22.0,18416.5,505.6666666666667,38.666666666666664,0.0,257,-61.25,18.5,-1.75,22.0,18416.5,61.666666666666664,8.249999999999998,19.262799840521698
315.0,220.27123848515865,258,-59.0,-6.0,-18.75,25.5,18420.5,165.99999999999997,6.666666666666664,0.0,258,-58.25,-19.75,2.0,25.5,18420.5,70.25,103.58333333333333,-16.737410676611372,258,-62.25,0.75,6.5,25.5,18420.5,558.9166666666666,52.24999999999998,0.0,258,-62.5,43.25,3.75,25.5,18420.5,186.25,29.666666666666675,16.737410676611372
315.0,235.6243602865916,259,-62.5,-5.75,-11.75,9.5,18424.5,221.58333333333334,15.0,0.0,259,-60.0,-17.75,-1.25,9.5,18424.5,46.916666666666664,4.6666666666666705,-14.143297746939954,259,-62.5,19.25,17.25,9.5,18424.5,2396.25,25.0,0.0,259,-67.0,18.5,0.5,9.5,18424.5,113.00000000000001,36.666666666666664,14.143297746939954
315.0,250.97748208802457,260,-59.5,-1.25,4.25,17.25,18428.5,116.91666666666664,19.666666666666668,0.0,260,-57.75,-16.5,3.5,17.25,18428.5,21.666666666666668,7.583333333333338,-11.488654151666932,260,-64.75,23.5,-1.0,17.25,18428.5,1303.0,1.5833333333333321,0.0,260,-66.75,13.5,-1.5,17.25,18428.5,255.00000000000003,38.916666666666664,11.488654151666932
315.0,266.3306038894575,261,-65.75,0.25,-0.5,14.25,18432.5,164.91666666666666,38.916666666666664,0.0,261,-57.75,-9.5,4.5,14.25,18432.5,54.333333333333336,11.58333333333333,-8.783091944193657,261,-66.5,20.75,-9.5,14.25,18432.5,1476.25,29.666666666666686,0.0,261,-63.75,13.5,1.25,14.25,18432.5,116.33333333333336,34.916666666666664,8.783091944193657
315.0,281.68372569089047,262,-65.0,-6.25,9.75,13.5,18436.5,1161.5833333333333,6.666666666666671,0.0,262,-59.0,-11.5,-0.75,13.5,18436.5,17.666666666666668,18.0,-6.037496637388352,262,-67.25,31.5,27.5,13.5,18436.5,913.0,15.583333333333337,0.0,262,-62.25,16.25,4.5,13.5,18436.5,330.9166666666667,11.583333333333337,6.037496637388326
315.0,297.03684749232343,263,-65.5,-15.25,23.75,19.25,18440.5,1790.9166666666667,33.666666666666664,0.0,263,-59.75,-4.75,15.75,19.25,18440.5,422.25,18.916666666666668,-3.2638074517221876,263,-64.25,32.0,13.25,19.25,18440.5,1015.3333333333335,22.916666666666668,0.0,263,-63.0,9.5,5.0,19.25,18440.5,427.0,29.333333333333318,3.2638074517221876
315.0,312.3899692937564,264,-61.0,-5.0,-4.25,16.25,18444.5,118.66666666666667,7.333333333333337,0.0,264,-64.5,2.75,11.75,16.25,18444.5,58.25,123.0,-0.47473118005020915,264,-63.5,50.75,-2.5,16.25,18444.5,2352.2499999999995,33.00000000000001,0.0,264,-72.5,-14.25,-7.5,16.25,18444.5,1672.9166666666667,72.33333333333336,0.47473118005020915
315.0,327.74309109518936,265,-63.75,-3.5,1.5,22.0,18448.5,67.0,8.916666666666675,0.0,265,-63.0,-11.25,-3.25,22.0,18448.5,570.9166666666666,7.333333333333337,2.3165950271374647,265,-62.75,4.25,12.25,22.0,18448.5,836.25,16.249999999999996,0.0,265,-62.25,1.75,3.0,22.0,18448.5,14.916666666666666,24.91666666666667,-2.31659502713749
315.0,343.0962128966223,266,-60.5,4.5,41.0,20.25,18452.5,127.0,3.0000000000000013,0.0,266,-66.0,-7.5,-14.5,20.25,18452.5,233.00000000000003,42.00000000000001,5.096970496773296,266,-65.5,3.25,-9.5,20.25,18452.5,1568.25,30.333333333333332,0.0,266,-65.0,0.0,3.5,20.25,18452.5,68.66666666666667,24.666666666666668,-5.096970496773296
315.0,358.4493346980553,267,-63.75,0.0,-9.25,13.75,18456.5,68.66666666666667,38.24999999999998,0.0,267,-66.0,5.0,-3.6666666666666665,11.666666666666666,18457.0,199.0,0.0,7.853502299342637,267,-69.0,24.0,1.3333333333333333,13.333333333333334,18456.666666666668,277.0,31.0,0.0,267,-69.0,-1.6666666666666667,-3.3333333333333335,11.666666666666666,18457.0,56.333333333333336,37.0,-7.853502299342662
315.0,373.80245649948824,268,-66.75,-18.0,-14.5,14.0,18460.5,1636.6666666666663,89.5833333333333,0.0,268,-59.25,12.75,6.25,14.0,18460.5,924.25,8.25,10.573955189166918,268,-64.0,30.25,9.75,14.0,18460.5,496.25,20.666666666666668,0.0,268,-67.75,-9.0,-4.25,14.0,18460.5,80.66666666666667,18.916666666666668,-10.573955189166918
315.0,389.1555783009212,269,-61.75,4.0,11.25,20.25,18464.5,210.0,65.58333333333333,0.0,269,-61.5,10.25,-6.5,20.25,18464.5,14.25,36.33333333333333,13.247057171079117,269,-64.75,45.75,11.75,20.25,18464.5,430.9166666666667,16.91666666666666,0.0,269,-62.5,-13.75,-3.0,20.25,18464.5,24.916666666666668,20.333333333333332,-13.247057171079092
315.0,404.50870010235417,270,-61.5,-23.0,5.25,22.25,18468.5,1281.9999999999998,1.6666666666666667,0.0,270,-60.5,15.25,22.5,22.25,18468.5,12.250000000000005,1.0,15.862743090766427,270,-60.25,22.25,9.25,22.25,18468.5,1418.9166666666667,2.25,0.0,270,-68.0,-13.0,-1.0,22.25,18468.5,44.666666666666664,34.00000000000002,-15.862743090766427
315.0,419.86182190378713,271,-67.0,-24.0,30.0,10.666666666666666,18473.0,1953.0,13.0,0.0,271,-69.5,20.25,15.75,13.0,18472.5,155.58333333333334,29.666666666666668,18.412325784849177,271,-66.0,18.5,-5.25,13.0,18472.5,1004.3333333333334,36.666666666666664,0.0,271,-64.0,-19.25,-6.75,13.0,18472.5,94.25,41.99999999999997,-18.412325784849177
315.0,435.2149437052201,272,-58.25,-7.25,-5.0,24.25,18476.5,68.25,2.2500000000000004,0.0,272,-60.5,20.25,14.75,24.25,18476.5,6.249999999999997,27.0,20.888591898920957,272,-63.75,24.25,17.25,24.25,18476.5,4638.25,8.916666666666666,0.0,272,-63.25,-15.5,0.75,24.25,18476.5,23.0,1.5833333333333315,-20.888591898920957
315.0,450.56806550665306,273,-62.75,-1.25,0.5,19.5,18480.5,197.58333333333334,9.58333333333333,0.0,273,-64.0,19.75,7.25,19.5,18480.5,20.916666666666668,38.0,23.28582631790902,273,-65.25,-0.25,19.25,19.5,18480.5,439.5833333333333,26.25,0.0,273,-66.0,-21.75,-0.5,19.5,18480.5,104.91666666666667,64.66666666666667,-23.28582631790902
