Timestamp,Data
2025-04-16T22:33:06.648004,"+UUDF:6C1DEBA3FFAC,-65,-12,7,0,20,""6C1DEBA09949"","""",2146178,9453"
2025-04-16T22:33:06.697418,"+UUDF:6C1DEBA3FFAC,-60,-32,-7,0,30,""6C1DEBA09949"","""",2146228,9454"
2025-04-16T22:33:06.752830,"+UUDF:6C1DEBA3FFAC,-60,-32,-8,0,29,""6C1DEBA09949"","""",2146278,9455"
2025-04-16T22:33:06.798328,"+UUDF:6C1DEBA3FFAC,-61,-21,2,0,23,""6C1DEBA09949"","""",2146329,9456"
2025-04-16T22:33:06.847375,"+UUDF:6C1DEBA3FFAC,-63,-17,0,0,5,""6C1DEBA09949"","""",2146378,9457"
2025-04-16T22:33:06.902757,"+UUDF:6C1DEBA3FFAC,-64,-30,9,0,24,""6C1DEBA09949"","""",2146428,9458"
2025-04-16T22:33:06.947994,"+UUDF:6C1DEBA3FFAC,-62,-18,0,0,5,""6C1DEBA09949"","""",2146478,9459"
2025-04-16T22:33:06.997415,"+UUDF:6C1DEBA3FFAC,-65,-15,-2,0,1,""6C1DEBA09949"","""",2146528,9460"
2025-04-16T22:33:07.053173,"+UUDF:6C1DEBA3FFAC,-71,-28,8,0,9,""6C1DEBA09949"","""",2146578,9461"
2025-04-16T22:33:07.112056,"+UUDF:6C1DEBA3FFAC,-75,-15,-6,0,18,""6C1DEBA09949"","""",2146629,9462"
2025-04-16T22:33:07.153905,"+UUDF:6C1DEBA3FFAC,-68,-13,-9,0,11,""6C1DEBA09949"","""",2146679,9463"
2025-04-16T22:33:07.198285,"+UUDF:6C1DEBA3FFAC,-64,-12,8,0,21,""6C1DEBA09949"","""",2146728,9464"
2025-04-16T22:33:07.247721,"+UUDF:6C1DEBA3FFAC,-65,-13,6,0,20,""6C1DEBA09949"","""",2146778,9465"
2025-04-16T22:33:07.303671,"+UUDF:6C1DEBA3FFAC,-83,-18,-15,0,17,""6C1DEBA09949"","""",2146828,9466"
2025-04-16T22:33:07.348271,"+UUDF:6C1DEBA3FFAC,-63,-18,0,0,5,""6C1DEBA09949"","""",2146879,9467"
2025-04-16T22:33:07.397790,"+UUDF:6C1DEBA3FFAC,-60,-33,-7,0,30,""6C1DEBA09949"","""",2146929,9468"
2025-04-16T22:33:07.453513,"+UUDF:6C1DEBA3FFAC,-64,-18,3,0,22,""6C1DEBA09949"","""",2146979,9469"
2025-04-16T22:33:07.498283,"+UUDF:6C1DEBA3FFAC,-64,-25,0,0,6,""6C1DEBA09949"","""",2147029,9470"
